Month,Day,Version,Shop,Hour,Volume
8,4,plan,MP,24,2062.01
8,4,actual,Total,25,2226.87
8,4,actual,KP,25,955.22
8,4,actual,MP,25,1271.66
8,4,actual,unbalance,25,274
8,4,plan,Total,25,2500.87
8,4,plan,KP,25,1250.44
8,4,plan,MP,25,1250.44
8,4,actual,Total,26,2373.36
8,4,actual,KP,26,1119.32
8,4,actual,MP,26,1254.04
8,4,actual,unbalance,26,-78.98
8,4,plan,Total,26,2294.39
8,4,plan,KP,26,991.86
8,4,plan,MP,26,1302.53
8,4,actual,Total,27,3795.51
8,4,actual,KP,27,2473.33
8,4,actual,MP,27,1322.18
8,4,actual,unbalance,27,-1422.15
8,4,plan,Total,27,2373.36
8,4,plan,KP,27,1119.32
8,4,plan,MP,27,1254.04
8,4,actual,Total,28,4476.3
8,4,actual,KP,28,2513.22
8,4,actual,MP,28,1963.07
8,4,actual,unbalance,28,134.15
8,4,plan,Total,28,4610.45
8,4,plan,KP,28,2548.44
8,4,plan,MP,28,2062.01
8,4,actual,Total,29,4697.73
8,4,actual,KP,29,2526.9
8,4,actual,MP,29,2170.83
8,4,actual,unbalance,29,-187.28
8,4,plan,Total,29,4510.45
8,4,plan,KP,29,2448.44
8,4,plan,MP,29,2062.01
8,4,actual,Total,30,4459.31
8,4,actual,KP,30,2270.51
8,4,actual,MP,30,2188.8
8,4,actual,unbalance,30,64.36
8,4,plan,Total,30,4523.67
8,4,plan,KP,30,2560.59
8,4,plan,MP,30,1963.07
8,4,actual,Total,31,2373.36
8,4,actual,KP,31,1119.32
8,4,actual,MP,31,1254.04
8,4,actual,unbalance,31,2249.24
8,4,plan,Total,31,4622.6
8,4,plan,KP,31,2560.59
8,4,plan,MP,31,2062.01
8,5,actual,Total,1,4457.97
8,5,actual,KP,1,2227.83
8,5,actual,MP,1,2230.14
8,5,actual,unbalance,1,-114.97
8,5,plan,Total,1,4343
8,5,plan,KP,1,2041.46
8,5,plan,MP,1,2301.75
8,5,actual,Total,2,4949
8,5,actual,KP,2,2512.62
8,5,actual,MP,2,2436.38
8,5,actual,unbalance,2,181
8,5,plan,Total,2,5130
8,5,plan,KP,2,2828.46
8,5,plan,MP,2,2301.75
8,5,actual,Total,3,4817.29
8,5,actual,KP,3,2451.84
8,5,actual,MP,3,2365.45
8,5,actual,unbalance,3,19.71
8,5,plan,Total,3,4837
8,5,plan,KP,3,2758.07
8,5,plan,MP,3,2079.07
8,5,actual,Total,4,5054.26
8,5,actual,KP,4,2652.72
8,5,actual,MP,4,2401.53
8,5,actual,unbalance,4,-198.26
8,5,plan,Total,4,4856
8,5,plan,KP,4,2554.25
8,5,plan,MP,4,2301.75
8,5,actual,Total,5,4943.26
8,5,actual,KP,5,2554.93
8,5,actual,MP,5,2388.34
8,5,actual,unbalance,5,-156.26
8,5,plan,Total,5,4787
8,5,plan,KP,5,2828.46
8,5,plan,MP,5,1958.1
8,5,actual,Total,6,4772.33
8,5,actual,KP,6,2717.36
8,5,actual,MP,6,2054.97
8,5,actual,unbalance,6,236.67
8,5,plan,Total,6,5009
8,5,plan,KP,6,2828.46
8,5,plan,MP,6,2180.41
8,5,actual,Total,7,4615.64
8,5,actual,KP,7,2463.3
8,5,actual,MP,7,2152.34
8,5,actual,unbalance,7,393.37
8,5,plan,Total,7,5009
8,5,plan,KP,7,2828.46
8,5,plan,MP,7,2180.41
8,5,actual,Total,8,5192.35
8,5,actual,KP,8,2471.66
8,5,actual,MP,8,2720.7
8,5,actual,unbalance,8,-1071.35
8,5,plan,Total,8,4121
8,5,plan,KP,8,2041.46
8,5,plan,MP,8,2079.07
8,5,actual,Total,9,4385.79
8,5,actual,KP,9,2278.68
8,5,actual,MP,9,2107.12
8,5,actual,unbalance,9,349.21
8,5,plan,Total,9,4735
8,5,plan,KP,9,2554.3
8,5,plan,MP,9,2180.41
8,5,actual,Total,10,4615.97
8,5,actual,KP,10,2592.26
8,5,actual,MP,10,2023.71
8,5,actual,unbalance,10,-359.97
8,5,plan,Total,10,4256
8,5,plan,KP,10,2075.46
8,5,plan,MP,10,2180.41
8,5,actual,Total,11,5304.74
8,5,actual,KP,11,2798.16
8,5,actual,MP,11,2506.58
8,5,actual,unbalance,11,-1270.74
8,5,plan,Total,11,4034
8,5,plan,KP,11,2075.46
8,5,plan,MP,11,1958.1
8,5,actual,Total,12,5187.76
8,5,actual,KP,12,2781.02
8,5,actual,MP,12,2406.74
8,5,actual,unbalance,12,-178.76
8,5,plan,Total,12,5009
8,5,plan,KP,12,2828.46
8,5,plan,MP,12,2180.41
8,5,actual,Total,13,5022.61
8,5,actual,KP,13,2476.04
8,5,actual,MP,13,2546.56
8,5,actual,unbalance,13,-592.61
8,5,plan,Total,13,4430
8,5,plan,KP,13,2041.46
8,5,plan,MP,13,2388.34
8,5,actual,Total,14,4700.04
8,5,actual,KP,14,2630.13
8,5,actual,MP,14,2069.91
8,5,actual,unbalance,14,534.97
8,5,plan,Total,14,5235
8,5,plan,KP,14,2828.46
8,5,plan,MP,14,2406.74
8,5,actual,Total,15,5341.54
8,5,actual,KP,15,2712.51
8,5,actual,MP,15,2629.03
8,5,actual,unbalance,15,-406.54
8,5,plan,Total,15,4935
8,5,plan,KP,15,2528.46
8,5,plan,MP,15,2406.74
8,5,actual,Total,16,4795.68
8,5,actual,KP,16,2635
8,5,actual,MP,16,2160.69
8,5,actual,unbalance,16,213.32
8,5,plan,Total,16,5009
8,5,plan,KP,16,2828.46
8,5,plan,MP,16,2180.41
8,5,actual,Total,17,4204.51
8,5,actual,KP,17,2420.25
8,5,actual,MP,17,1784.27
8,5,actual,unbalance,17,637.49
8,5,plan,Total,17,4842
8,5,plan,KP,17,2512.51
8,5,plan,MP,17,2329.03
8,5,actual,Total,18,4615.21
8,5,actual,KP,18,2716.97
8,5,actual,MP,18,1898.24
8,5,actual,unbalance,18,126.79
8,5,plan,Total,18,4742
8,5,plan,KP,18,2512.51
8,5,plan,MP,18,2229.03
8,5,actual,Total,19,4747.75
8,5,actual,KP,19,2679.08
8,5,actual,MP,19,2068.67
8,5,actual,unbalance,19,63.25
8,5,plan,Total,19,4811
8,5,plan,KP,19,2630.13
8,5,plan,MP,19,2180.41
8,5,actual,Total,20,4983.31
8,5,actual,KP,20,2827.62
8,5,actual,MP,20,2155.69
8,5,actual,unbalance,20,173.69
8,5,plan,Total,20,5157
8,5,plan,KP,20,2728.46
8,5,plan,MP,20,2429.03
8,5,actual,Total,21,4347.73
8,5,actual,KP,21,2467.23
8,5,actual,MP,21,1880.49
8,5,actual,unbalance,21,57.27
8,5,plan,Total,21,4405
8,5,plan,KP,21,2420.25
8,5,plan,MP,21,1984.27
8,5,actual,Total,22,4621.04
8,5,actual,KP,22,2625.6
8,5,actual,MP,22,1995.44
8,5,actual,unbalance,22,-216.04
8,5,plan,Total,22,4405
8,5,plan,KP,22,2420.25
8,5,plan,MP,22,1984.27
8,5,actual,Total,23,4906.27
8,5,actual,KP,23,2915.19
8,5,actual,MP,23,1991.07
8,5,actual,unbalance,23,-458.27
8,5,plan,Total,23,4448
8,5,plan,KP,23,2467.23
8,5,plan,MP,23,1980.49
8,5,actual,Total,24,2335.47
8,5,actual,KP,24,1050.57
8,5,actual,MP,24,1284.9
8,5,actual,unbalance,24,2412.26
8,5,plan,Total,24,4747.73
8,5,plan,KP,24,2767.23
8,5,plan,MP,24,1980.49
8,5,actual,Total,25,2337.05
8,5,actual,KP,25,1157.9
8,5,actual,MP,25,1179.15
8,5,actual,unbalance,25,-2.58
8,5,plan,Total,25,2334.46
8,5,plan,KP,25,1167.23
8,5,plan,MP,25,1167.23
8,5,actual,Total,26,2347.8
8,5,actual,KP,26,1161.56
8,5,actual,MP,26,1186.23
8,5,actual,unbalance,26,-12.33
8,5,plan,Total,26,2335.47
8,5,plan,KP,26,1050.57
8,5,plan,MP,26,1284.9
8,5,actual,Total,27,3910.5
8,5,actual,KP,27,2550.97
8,5,actual,MP,27,1359.53
8,5,actual,unbalance,27,-1562.7
8,5,plan,Total,27,2347.8
8,5,plan,KP,27,1161.56
8,5,plan,MP,27,1186.23
8,5,actual,Total,28,4636.5
8,5,actual,KP,28,2606.32
8,5,actual,MP,28,2030.18
8,5,actual,unbalance,28,-188.78
8,5,plan,Total,28,4447.73
8,5,plan,KP,28,2467.23
8,5,plan,MP,28,1980.49
8,5,actual,Total,29,4151.37
8,5,actual,KP,29,2403.94
8,5,actual,MP,29,1747.43
8,5,actual,unbalance,29,296.36
8,5,plan,Total,29,4447.73
8,5,plan,KP,29,2467.23
8,5,plan,MP,29,1980.49
8,5,actual,Total,30,4097.12
8,5,actual,KP,30,2007.23
8,5,actual,MP,30,2089.9
8,5,actual,unbalance,30,661.51
8,5,plan,Total,30,4758.63
8,5,plan,KP,30,2728.46
8,5,plan,MP,30,2030.18
8,5,actual,Total,31,2347.8
8,5,actual,KP,31,1161.56
8,5,actual,MP,31,1186.23
8,5,actual,unbalance,31,2361.15
8,5,plan,Total,31,4708.95
8,5,plan,KP,31,2728.46
8,5,plan,MP,31,1980.49
8,6,actual,Total,1,3575.86
8,6,actual,KP,1,1651.03
8,6,actual,MP,1,1924.82
8,6,actual,unbalance,1,894.15
8,6,plan,Total,1,4470
8,6,plan,KP,1,2226.41
8,6,plan,MP,1,2243.26
8,6,actual,Total,2,4665.3
8,6,actual,KP,2,2502.2
8,6,actual,MP,2,2163.09
8,6,actual,unbalance,2,300.71
8,6,plan,Total,2,4966
8,6,plan,KP,2,2722.31
8,6,plan,MP,2,2243.26
8,6,actual,Total,3,4849.68
8,6,actual,KP,3,2526.02
8,6,actual,MP,3,2323.66
8,6,actual,unbalance,3,345.32
8,6,plan,Total,3,5195
8,6,plan,KP,3,2672.43
8,6,plan,MP,3,2522.38
8,6,actual,Total,4,4798.33
8,6,actual,KP,4,2642.39
8,6,actual,MP,4,2155.94
8,6,actual,unbalance,4,-191.33
8,6,plan,Total,4,4607
8,6,plan,KP,4,2363.98
8,6,plan,MP,4,2243.26
8,6,actual,Total,5,4750.09
8,6,actual,KP,5,2474.95
8,6,actual,MP,5,2275.14
8,6,actual,unbalance,5,-284.09
8,6,plan,Total,5,4466
8,6,plan,KP,5,2722.31
8,6,plan,MP,5,1744.06
8,6,actual,Total,6,4715.66
8,6,actual,KP,6,2671.76
8,6,actual,MP,6,2043.9
8,6,actual,unbalance,6,250.34
8,6,plan,Total,6,4966
8,6,plan,KP,6,2722.31
8,6,plan,MP,6,2243.72
8,6,actual,Total,7,4767.24
8,6,actual,KP,7,2550.7
8,6,actual,MP,7,2216.54
8,6,actual,unbalance,7,198.76
8,6,plan,Total,7,4966
8,6,plan,KP,7,2722.31
8,6,plan,MP,7,2243.72
8,6,actual,Total,8,4978.31
8,6,actual,KP,8,2670.36
8,6,actual,MP,8,2307.95
8,6,actual,unbalance,8,-229.31
8,6,plan,Total,8,4749
8,6,plan,KP,8,2226.41
8,6,plan,MP,8,2522.38
8,6,actual,Total,9,4369.63
8,6,actual,KP,9,2174.38
8,6,actual,MP,9,2195.25
8,6,actual,unbalance,9,238.38
8,6,plan,Total,9,4608
8,6,plan,KP,9,2364
8,6,plan,MP,9,2243.72
8,6,actual,Total,10,4804.77
8,6,actual,KP,10,2609.71
8,6,actual,MP,10,2195.05
8,6,actual,unbalance,10,-334.77
8,6,plan,Total,10,4470
8,6,plan,KP,10,2226.41
8,6,plan,MP,10,2243.72
8,6,actual,Total,11,5191.15
8,6,actual,KP,11,2767.15
8,6,actual,MP,11,2424.01
8,6,actual,unbalance,11,-1221.15
8,6,plan,Total,11,3970
8,6,plan,KP,11,2226.41
8,6,plan,MP,11,1744.06
8,6,actual,Total,12,4863.87
8,6,actual,KP,12,2623.09
8,6,actual,MP,12,2240.78
8,6,actual,unbalance,12,102.13
8,6,plan,Total,12,4966
8,6,plan,KP,12,2722.31
8,6,plan,MP,12,2243.72
8,6,actual,Total,13,4993.43
8,6,actual,KP,13,2626.06
8,6,actual,MP,13,2367.37
8,6,actual,unbalance,13,-491.43
8,6,plan,Total,13,4502
8,6,plan,KP,13,2226.41
8,6,plan,MP,13,2275.14
8,6,actual,Total,14,4641.54
8,6,actual,KP,14,2690.97
8,6,actual,MP,14,1950.57
8,6,actual,unbalance,14,321.46
8,6,plan,Total,14,4963
8,6,plan,KP,14,2722.31
8,6,plan,MP,14,2240.78
8,6,actual,Total,15,5365.38
8,6,actual,KP,15,2727.8
8,6,actual,MP,15,2637.58
8,6,actual,unbalance,15,-402.38
8,6,plan,Total,15,4963
8,6,plan,KP,15,2722.31
8,6,plan,MP,15,2240.78
8,6,actual,Total,16,4831.78
8,6,actual,KP,16,2625.41
8,6,actual,MP,16,2206.37
8,6,actual,unbalance,16,134.22
8,6,plan,Total,16,4966
8,6,plan,KP,16,2722.31
8,6,plan,MP,16,2243.72
8,6,actual,Total,17,4090.69
8,6,actual,KP,17,2442.63
8,6,actual,MP,17,1648.06
8,6,actual,unbalance,17,974.31
8,6,plan,Total,17,5065
8,6,plan,KP,17,2727.8
8,6,plan,MP,17,2337.58
8,6,actual,Total,18,4801.62
8,6,actual,KP,18,2769.79
8,6,actual,MP,18,2031.83
8,6,actual,unbalance,18,263.38
8,6,plan,Total,18,5065
8,6,plan,KP,18,2727.8
8,6,plan,MP,18,2337.58
8,6,actual,Total,19,4820.15
8,6,actual,KP,19,2696.77
8,6,actual,MP,19,2123.38
8,6,actual,unbalance,19,114.85
8,6,plan,Total,19,4935
8,6,plan,KP,19,2690.97
8,6,plan,MP,19,2243.72
8,6,actual,Total,20,4949.15
8,6,actual,KP,20,2799.22
8,6,actual,MP,20,2149.93
8,6,actual,unbalance,20,210.85
8,6,plan,Total,20,5160
8,6,plan,KP,20,2722.31
8,6,plan,MP,20,2437.58
8,6,actual,Total,21,4427.57
8,6,actual,KP,21,2339.78
8,6,actual,MP,21,2087.79
8,6,actual,unbalance,21,163.43
8,6,plan,Total,21,4591
8,6,plan,KP,21,2542.63
8,6,plan,MP,21,2048.06
8,6,actual,Total,22,4749.15
8,6,actual,KP,22,2810.38
8,6,actual,MP,22,1938.77
8,6,actual,unbalance,22,-158.15
8,6,plan,Total,22,4591
8,6,plan,KP,22,2542.63
8,6,plan,MP,22,2048.06
8,6,actual,Total,23,4973.21
8,6,actual,KP,23,2925.17
8,6,actual,MP,23,2048.05
8,6,actual,unbalance,23,-445.21
8,6,plan,Total,23,4528
8,6,plan,KP,23,2439.78
8,6,plan,MP,23,2087.79
8,6,actual,Total,24,2193.27
8,6,actual,KP,24,1037.42
8,6,actual,MP,24,1155.85
8,6,actual,unbalance,24,2634.31
8,6,plan,Total,24,4827.57
8,6,plan,KP,24,2739.78
8,6,plan,MP,24,2087.79
8,6,actual,Total,25,2060.98
8,6,actual,KP,25,982.89
8,6,actual,MP,25,1078.09
8,6,actual,unbalance,25,618.59
8,6,plan,Total,25,2679.57
8,6,plan,KP,25,1339.78
8,6,plan,MP,25,1339.78
8,6,actual,Total,26,2445.46
8,6,actual,KP,26,1198.05
8,6,actual,MP,26,1247.42
8,6,actual,unbalance,26,-252.2
8,6,plan,Total,26,2193.27
8,6,plan,KP,26,1037.42
8,6,plan,MP,26,1155.85
8,6,actual,Total,27,3954.21
8,6,actual,KP,27,2518.29
8,6,actual,MP,27,1435.92
8,6,actual,unbalance,27,-1508.74
8,6,plan,Total,27,2445.46
8,6,plan,KP,27,1198.05
8,6,plan,MP,27,1247.42
8,6,actual,Total,28,4868.61
8,6,actual,KP,28,2731.94
8,6,actual,MP,28,2136.67
8,6,actual,unbalance,28,-341.04
8,6,plan,Total,28,4527.57
8,6,plan,KP,28,2439.78
8,6,plan,MP,28,2087.79
8,6,actual,Total,29,4459.3
8,6,actual,KP,29,2611.93
8,6,actual,MP,29,1847.38
8,6,actual,unbalance,29,68.27
8,6,plan,Total,29,4527.57
8,6,plan,KP,29,2439.78
8,6,plan,MP,29,2087.79
8,6,actual,Total,30,4373.68
8,6,actual,KP,30,2108.32
8,6,actual,MP,30,2265.36
8,6,actual,unbalance,30,485.29
8,6,plan,Total,30,4858.98
8,6,plan,KP,30,2722.31
8,6,plan,MP,30,2136.67
8,6,actual,Total,31,2445.46
8,6,actual,KP,31,1198.05
8,6,actual,MP,31,1247.42
8,6,actual,unbalance,31,2264.63
8,6,plan,Total,31,4710.1
8,6,plan,KP,31,2622.31
8,6,plan,MP,31,2087.79
8,7,actual,Total,1,2872.86
8,7,actual,KP,1,1309.89
8,7,actual,MP,1,1562.97
8,7,actual,unbalance,1,1701.14
8,7,plan,Total,1,4574
8,7,plan,KP,1,2330.6
8,7,plan,MP,1,2243.72
8,7,actual,Total,2,5027.2
8,7,actual,KP,2,2566.3
8,7,actual,MP,2,2460.9
8,7,actual,unbalance,2,-217.2
8,7,plan,Total,2,4810
8,7,plan,KP,2,2566.33
8,7,plan,MP,2,2243.72
8,7,actual,Total,3,4641.52
8,7,actual,KP,3,2411.22
8,7,actual,MP,3,2230.29
8,7,actual,unbalance,3,173.49
8,7,plan,Total,3,4815
8,7,plan,KP,3,2418.48
8,7,plan,MP,3,2396.7
8,7,actual,Total,4,4523.44
8,7,actual,KP,4,2395.76
8,7,actual,MP,4,2127.68
8,7,actual,unbalance,4,103.56
8,7,plan,Total,4,4627
8,7,plan,KP,4,2382.85
8,7,plan,MP,4,2243.72
8,7,actual,Total,5,4644.45
8,7,actual,KP,5,2347.85
8,7,actual,MP,5,2296.61
8,7,actual,unbalance,5,306.55
8,7,plan,Total,5,4951
8,7,plan,KP,5,2566.33
8,7,plan,MP,5,2384.52
8,7,actual,Total,6,4616.76
8,7,actual,KP,6,2626.73
8,7,actual,MP,6,1990.04
8,7,actual,unbalance,6,96.24
8,7,plan,Total,6,4713
8,7,plan,KP,6,2566.33
8,7,plan,MP,6,2146.3
8,7,actual,Total,7,4953.15
8,7,actual,KP,7,2595.69
8,7,actual,MP,7,2357.46
8,7,actual,unbalance,7,-240.15
8,7,plan,Total,7,4713
8,7,plan,KP,7,2566.33
8,7,plan,MP,7,2146.3
8,7,actual,Total,8,4815.58
8,7,actual,KP,8,2472.31
8,7,actual,MP,8,2343.27
8,7,actual,unbalance,8,-88.58
8,7,plan,Total,8,4727
8,7,plan,KP,8,2330.6
8,7,plan,MP,8,2396.7
8,7,actual,Total,9,4443.21
8,7,actual,KP,9,2306.09
8,7,actual,MP,9,2137.12
8,7,actual,unbalance,9,85.79
8,7,plan,Total,9,4529
8,7,plan,KP,9,2382.9
8,7,plan,MP,9,2146.3
8,7,actual,Total,10,4854.85
8,7,actual,KP,10,2444.06
8,7,actual,MP,10,2410.79
8,7,actual,unbalance,10,-377.85
8,7,plan,Total,10,4477
8,7,plan,KP,10,2330.6
8,7,plan,MP,10,2146.3
8,7,actual,Total,11,5167.84
8,7,actual,KP,11,2789.15
8,7,actual,MP,11,2378.69
8,7,actual,unbalance,11,-452.84
8,7,plan,Total,11,4715
8,7,plan,KP,11,2330.6
8,7,plan,MP,11,2384.52
8,7,actual,Total,12,5288.7
8,7,actual,KP,12,2714.21
8,7,actual,MP,12,2574.49
8,7,actual,unbalance,12,-575.7
8,7,plan,Total,12,4713
8,7,plan,KP,12,2566.33
8,7,plan,MP,12,2146.3
8,7,actual,Total,13,4835.74
8,7,actual,KP,13,2547.72
8,7,actual,MP,13,2288.01
8,7,actual,unbalance,13,-208.74
8,7,plan,Total,13,4627
8,7,plan,KP,13,2330.6
8,7,plan,MP,13,2296.61
8,7,actual,Total,14,4592.41
8,7,actual,KP,14,2476.36
8,7,actual,MP,14,2116.04
8,7,actual,unbalance,14,648.59
8,7,plan,Total,14,5241
8,7,plan,KP,14,2666.33
8,7,plan,MP,14,2574.49
8,7,actual,Total,15,4959.97
8,7,actual,KP,15,2499.91
8,7,actual,MP,15,2460.06
8,7,actual,unbalance,15,281.03
8,7,plan,Total,15,5241
8,7,plan,KP,15,2666.33
8,7,plan,MP,15,2574.49
8,7,actual,Total,16,4999.22
8,7,actual,KP,16,2561.32
8,7,actual,MP,16,2437.9
8,7,actual,unbalance,16,-286.22
8,7,plan,Total,16,4713
8,7,plan,KP,16,2566.33
8,7,plan,MP,16,2146.3
8,7,actual,Total,17,4266.16
8,7,actual,KP,17,2325.14
8,7,actual,MP,17,1941.02
8,7,actual,unbalance,17,693.84
8,7,plan,Total,17,4960
8,7,plan,KP,17,2499.91
8,7,plan,MP,17,2460.06
8,7,actual,Total,18,4655.59
8,7,actual,KP,18,2603.64
8,7,actual,MP,18,2051.95
8,7,actual,unbalance,18,204.41
8,7,plan,Total,18,4860
8,7,plan,KP,18,2499.91
8,7,plan,MP,18,2360.06
8,7,actual,Total,19,4711.62
8,7,actual,KP,19,2683.01
8,7,actual,MP,19,2028.61
8,7,actual,unbalance,19,-88.62
8,7,plan,Total,19,4623
8,7,plan,KP,19,2476.36
8,7,plan,MP,19,2146.3
8,7,actual,Total,20,4737.33
8,7,actual,KP,20,2735.15
8,7,actual,MP,20,2002.18
8,7,actual,unbalance,20,188.67
8,7,plan,Total,20,4926
8,7,plan,KP,20,2566.33
8,7,plan,MP,20,2360.06
8,7,actual,Total,21,4571.52
8,7,actual,KP,21,2548.86
8,7,actual,MP,21,2022.66
8,7,actual,unbalance,21,-205.52
8,7,plan,Total,21,4366
8,7,plan,KP,21,2425.14
8,7,plan,MP,21,1941.02
8,7,actual,Total,22,4549.45
8,7,actual,KP,22,2494.02
8,7,actual,MP,22,2055.43
8,7,actual,unbalance,22,-183.45
8,7,plan,Total,22,4366
8,7,plan,KP,22,2425.14
8,7,plan,MP,22,1941.02
8,7,actual,Total,23,4349.97
8,7,actual,KP,23,2495.68
8,7,actual,MP,23,1854.29
8,7,actual,unbalance,23,222.03
8,7,plan,Total,23,4572
8,7,plan,KP,23,2548.86
8,7,plan,MP,23,2022.66
8,7,actual,Total,24,2219.16
8,7,actual,KP,24,945.12
8,7,actual,MP,24,1274.04
8,7,actual,unbalance,24,2352.36
8,7,plan,Total,24,4571.52
8,7,plan,KP,24,2548.86
8,7,plan,MP,24,2022.66
8,7,actual,Total,25,2062.77
8,7,actual,KP,25,916.3
8,7,actual,MP,25,1146.46
8,7,actual,unbalance,25,34.96
8,7,plan,Total,25,2097.73
8,7,plan,KP,25,1048.86
8,7,plan,MP,25,1048.86
8,7,actual,Total,26,2281.69
8,7,actual,KP,26,1035.73
8,7,actual,MP,26,1245.96
8,7,actual,unbalance,26,-62.53
8,7,plan,Total,26,2219.16
8,7,plan,KP,26,945.12
8,7,plan,MP,26,1274.04
8,7,actual,Total,27,3815.85
8,7,actual,KP,27,2451.04
8,7,actual,MP,27,1364.81
8,7,actual,unbalance,27,-1534.16
8,7,plan,Total,27,2281.69
8,7,plan,KP,27,1035.73
8,7,plan,MP,27,1245.96
8,7,actual,Total,28,4516.76
8,7,actual,KP,28,2556.29
8,7,actual,MP,28,1960.47
8,7,actual,unbalance,28,54.76
8,7,plan,Total,28,4571.52
8,7,plan,KP,28,2548.86
8,7,plan,MP,28,2022.66
8,7,actual,Total,29,4656.09
8,7,actual,KP,29,2665.66
8,7,actual,MP,29,1990.43
8,7,actual,unbalance,29,-84.56
8,7,plan,Total,29,4571.52
8,7,plan,KP,29,2548.86
8,7,plan,MP,29,2022.66
8,7,actual,Total,30,4395.15
8,7,actual,KP,30,2278.48
8,7,actual,MP,30,2116.66
8,7,actual,unbalance,30,131.65
8,7,plan,Total,30,4526.8
8,7,plan,KP,30,2566.33
8,7,plan,MP,30,1960.47
8,7,actual,Total,31,2281.69
8,7,actual,KP,31,1035.73
8,7,actual,MP,31,1245.96
8,7,actual,unbalance,31,2307.29
8,7,plan,Total,31,4588.99
8,7,plan,KP,31,2566.33
8,7,plan,MP,31,2022.66
8,8,actual,Total,1,2815.25
8,8,actual,KP,1,1351.1
8,8,actual,MP,1,1464.15
8,8,actual,unbalance,1,1503.75
8,8,plan,Total,1,4319
8,8,plan,KP,1,2211.17
8,8,plan,MP,1,2107.79
8,8,actual,Total,2,3903.63
8,8,actual,KP,2,2029.39
8,8,actual,MP,2,1874.25
8,8,actual,unbalance,2,278.37
8,8,plan,Total,2,4182
8,8,plan,KP,2,2074.03
8,8,plan,MP,2,2107.79
8,8,actual,Total,3,3526.8
8,8,actual,KP,3,1738.28
8,8,actual,MP,3,1788.52
8,8,actual,unbalance,3,-115.8
8,8,plan,Total,3,3411
8,8,plan,KP,3,1970.35
8,8,plan,MP,3,1440.69
8,8,actual,Total,4,3933.5
8,8,actual,KP,4,2190.62
8,8,actual,MP,4,1742.88
8,8,actual,unbalance,4,195.51
8,8,plan,Total,4,4129
8,8,plan,KP,4,2021.26
8,8,plan,MP,4,2107.79
8,8,actual,Total,5,4260.34
8,8,actual,KP,5,2117.63
8,8,actual,MP,5,2142.71
8,8,actual,unbalance,5,-307.34
8,8,plan,Total,5,3953
8,8,plan,KP,5,2074.03
8,8,plan,MP,5,1879.29
8,8,actual,Total,6,3652.07
8,8,actual,KP,6,2039.55
8,8,actual,MP,6,1612.52
8,8,actual,unbalance,6,336.93
8,8,plan,Total,6,3989
8,8,plan,KP,6,2074.03
8,8,plan,MP,6,1915.36
8,8,actual,Total,7,4215.91
8,8,actual,KP,7,2279.71
8,8,actual,MP,7,1936.2
8,8,actual,unbalance,7,-126.91
8,8,plan,Total,7,4089
8,8,plan,KP,7,2074.03
8,8,plan,MP,7,2015.36
8,8,actual,Total,8,3050.92
8,8,actual,KP,8,1579.93
8,8,actual,MP,8,1470.99
8,8,actual,unbalance,8,601.08
8,8,plan,Total,8,3652
8,8,plan,KP,8,2211.17
8,8,plan,MP,8,1440.69
8,8,actual,Total,9,3829.76
8,8,actual,KP,9,1708.54
8,8,actual,MP,9,2121.21
8,8,actual,unbalance,9,207.25
8,8,plan,Total,9,4037
8,8,plan,KP,9,2021.3
8,8,plan,MP,9,2015.36
8,8,actual,Total,10,3237.7
8,8,actual,KP,10,1586.51
8,8,actual,MP,10,1651.19
8,8,actual,unbalance,10,989.3
8,8,plan,Total,10,4227
8,8,plan,KP,10,2211.17
8,8,plan,MP,10,2015.36
8,8,actual,Total,11,3986.55
8,8,actual,KP,11,1838.21
8,8,actual,MP,11,2148.34
8,8,actual,unbalance,11,103.45
8,8,plan,Total,11,4090
8,8,plan,KP,11,2211.17
8,8,plan,MP,11,1879.29
8,8,actual,Total,12,4208.23
8,8,actual,KP,12,2242.29
8,8,actual,MP,12,1965.94
8,8,actual,unbalance,12,-119.23
8,8,plan,Total,12,4089
8,8,plan,KP,12,2074.03
8,8,plan,MP,12,2015.36
8,8,actual,Total,13,4108.67
8,8,actual,KP,13,2231.77
8,8,actual,MP,13,1876.9
8,8,actual,unbalance,13,245.33
8,8,plan,Total,13,4354
8,8,plan,KP,13,2211.17
8,8,plan,MP,13,2142.71
8,8,actual,Total,14,3828.31
8,8,actual,KP,14,1971.51
8,8,actual,MP,14,1856.8
8,8,actual,unbalance,14,311.69
8,8,plan,Total,14,4140
8,8,plan,KP,14,2174.03
8,8,plan,MP,14,1965.94
8,8,actual,Total,15,3312.13
8,8,actual,KP,15,1692.84
8,8,actual,MP,15,1619.29
8,8,actual,unbalance,15,1027.87
8,8,plan,Total,15,4340
8,8,plan,KP,15,2374.03
8,8,plan,MP,15,1965.94
8,8,actual,Total,16,4063.77
8,8,actual,KP,16,1965.92
8,8,actual,MP,16,2097.85
8,8,actual,unbalance,16,25.23
8,8,plan,Total,16,4089
8,8,plan,KP,16,2074.03
8,8,plan,MP,16,2015.36
8,8,actual,Total,17,3667.37
8,8,actual,KP,17,1964.81
8,8,actual,MP,17,1702.55
8,8,actual,unbalance,17,44.63
8,8,plan,Total,17,3712
8,8,plan,KP,17,1892.84
8,8,plan,MP,17,1819.29
8,8,actual,Total,18,3624.14
8,8,actual,KP,18,1788.92
